⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️,⛰️,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,🌊,⛰️
⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️
⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,🟫,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️,⛰️
⛰️,,,,,,,,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️
⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️
⛰️,,🧱,🏡,,,🏘️,,🟫,🏘️,,,🏚️,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏘️,,🟫,🏘️,,,🏚️,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏘️,,🟫,🏘️,,,🏚️,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,,,🏚️,,,🟫,,,🏘️,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏚️,,,🟫,,,🏘️,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏚️,,,🟫,,,🏘️,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏘️,,,🏚️,🟫,,🏘️,,,🏡,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏚️,,🟫,🏡,,,🏠,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,💀,,,,,,🪨,⛰️
⛰️,,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,,🏘️,,,🟫,,,🏡,,,🧱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,,🏠,,,🏚️,🟫,,🏘️,,,🏘️,🧱,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️,⛰️,,🧱,🏡,,,🏡,,🟫,🏚️,,,🏘️,,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,,,,,,,,,,,,🪨,⛰️
⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️,⛰️,,🧱,🧱,🧱,🧱,🧱,🧱,🟫,🧱,🧱,🧱,🧱,🧱,🧱,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,🪨,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,,,,,,,,,,,,,,,,,,🟫,,,,,,,,,,,,,,⛰️
⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,,,,,,,,,,,,,,⛰️,⛰️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,🟫,,,,,,,,,,,,,,⛰️
